,don_id,date,ppe,qty
1597,don1597,2020-07-07 15:57:38.288000+00:00,handmadeMasks,25.0
1598,don1598,2020-07-07 16:06:20.666000+00:00,coveralls,10.0
1599,don1599,2020-07-08 02:09:36.879000+00:00,surgicalMasks,200.0
1600,don1600,2020-07-08 17:55:33.669000+00:00,faceShields,2000.0
1601,don1602,2020-07-08 18:14:52.349000+00:00,surgicalMasks,50.0
1602,don1602,2020-07-08 18:14:52.349000+00:00,respirators,40.0
1603,don1603,2020-07-08 19:33:50.390000+00:00,handmadeMasks,25.0
1604,don1604,2020-07-08 21:25:25.528000+00:00,surgicalMasks,1000.0
1605,don1605,2020-07-08 22:50:12.906000+00:00,surgicalMasks,450.0
1606,don1606,2020-07-09 00:35:54.380000+00:00,handmadeMasks,30.0
1607,don1607,2020-07-09 15:29:42.672000+00:00,coveralls,1.0
1608,don1608,2020-07-09 16:08:30.471000+00:00,handmadeMasks,15.0
1609,don1609,2020-07-09 21:44:45.158000+00:00,handmadeMasks,281.0
1610,don1610,2020-07-09 23:44:36.866000+00:00,handmadeMasks,4987.0
1611,don1611,2020-07-10 00:42:21.733000+00:00,respirators,5.0
1612,don1615,2020-07-10 03:25:28.998000+00:00,surgicalMasks,20.0
1613,don1615,2020-07-10 03:25:28.998000+00:00,faceShields,2.0
1614,don1615,2020-07-10 03:25:28.998000+00:00,safetyGlasses,4.0
1615,don1615,2020-07-10 03:25:28.998000+00:00,coveralls,5.0
1616,don1616,2020-07-10 03:59:11.144000+00:00,handmadeMasks,40.0
1617,don1617,2020-07-10 10:59:19.574000+00:00,nitrileGloves,4000.0
1618,don1618,2020-07-10 18:17:27.935000+00:00,faceShields,1000.0
1619,don1619,2020-07-10 23:57:52.608000+00:00,nitrileGloves,70.0
1620,don1620,2020-07-11 02:53:46.422000+00:00,handmadeMasks,30.0
1621,don1622,2020-07-11 21:44:34.636000+00:00,respirators,10.0
1622,don1622,2020-07-11 21:44:34.636000+00:00,handSanitizer,3.0
1623,don1623,2020-07-12 16:55:34.168000+00:00,faceShields,200.0
1624,don1624,2020-07-12 17:51:43.377000+00:00,handmadeMasks,15.0
1625,don1625,2020-07-13 16:56:58.763000+00:00,surgicalMasks,2000000.0
1626,don1626,2020-07-14 04:06:52.827000+00:00,handmadeMasks,35.0
1627,don1627,2020-07-14 05:06:19.877000+00:00,printedFaceShields,30.0
1628,don1628,2020-07-14 16:17:09.725000+00:00,handmadeMasks,100.0
1629,don1629,2020-07-14 18:40:08.102000+00:00,faceShields,200000.0
1630,don1630,2020-07-14 19:59:43.832000+00:00,disinfectingWipes,5.0
1631,don1631,2020-07-16 01:51:49.071000+00:00,printedFaceShields,200.0
1632,don1632,2020-07-16 18:07:19.115000+00:00,gowns,100000.0
1633,don1633,2020-07-16 19:26:22.695000+00:00,handmadeMasks,200.0
1634,don1645,2020-07-16 21:54:54.098000+00:00,thermometers,8000000.0
1635,don1645,2020-07-16 21:54:54.098000+00:00,safetyGoggles,1000000000.0
1636,don1645,2020-07-16 21:54:54.098000+00:00,surgicalMasks,200000000.0
1637,don1645,2020-07-16 21:54:54.098000+00:00,faceShields,2000000000.0
1638,don1645,2020-07-16 21:54:54.098000+00:00,disinfectingWipes,1000000000.0
1639,don1645,2020-07-16 21:54:54.098000+00:00,gowns,2000000000.0
1640,don1645,2020-07-16 21:54:54.098000+00:00,nitrileGloves,2000000000.0
1641,don1645,2020-07-16 21:54:54.098000+00:00,safetyGlasses,1000000000.0
1642,don1645,2020-07-16 21:54:54.098000+00:00,handSanitizer,100000000.0
1643,don1645,2020-07-16 21:54:54.098000+00:00,surgicalCaps,2000000000.0
1644,don1645,2020-07-16 21:54:54.098000+00:00,disposableBooties,1000000000.0
1645,don1645,2020-07-16 21:54:54.098000+00:00,respirators,200000000.0
1646,don1646,2020-07-17 15:12:09.632000+00:00,handmadeMasks,30.0
1647,don1655,2020-07-17 21:52:59.717000+00:00,thermometers,100.0
1648,don1655,2020-07-17 21:52:59.717000+00:00,gowns,5000.0
1649,don1655,2020-07-17 21:52:59.717000+00:00,disposableBooties,500.0
1650,don1655,2020-07-17 21:52:59.717000+00:00,faceShields,500.0
1651,don1655,2020-07-17 21:52:59.717000+00:00,safetyGoggles,300.0
1652,don1655,2020-07-17 21:52:59.717000+00:00,nitrileGloves,1000.0
1653,don1655,2020-07-17 21:52:59.717000+00:00,respirators,500.0
1654,don1655,2020-07-17 21:52:59.717000+00:00,printedFaceShields,500.0
1655,don1655,2020-07-17 21:52:59.717000+00:00,coveralls,1000.0
1656,don1656,2020-07-18 12:11:44.881000+00:00,handmadeMasks,50.0
1657,don1657,2020-07-20 13:41:30.347000+00:00,surgicalMasks,100000.0
